object_id,kepoi_name,kepler_name,kepid,source,koi_disposition,koi_period,koi_duration,koi_depth,koi_steff,koi_kepmag,koi_prad,koi_slogg,koi_srad,koi_teq,koi_model_snr,koi_impact,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_period,log_depth,label
K00822.01,K00822.01,,5077629,KOI,FALSE POSITIVE,7.91936937,3.3148,15148.0,5690.0,15.805,10.34,4.588,0.776,814.0,389.0,0.733,0,1,0,0,0.8986905995145549,4.180355296448789,0
K00823.01,K00823.01,,5115978,KOI,CANDIDATE,1.028436523,1.8606,8098.0,6228.0,15.202,72.77,4.428,0.99,1947.0,89.6,1.5734,0,0,0,0,0.012177491401112074,3.9083777724323947,1
K00824.01,K00824.01,Kepler-693 b,5164255,KOI,CONFIRMED,15.37562369,3.3169,15337.0,4986.0,16.422,11.01,4.496,0.833,600.0,166.0,0.692,0,0,0,0,1.18683274133407,4.185740417574962,1
K00825.01,K00825.01,Kepler-237 c,5252423,KOI,CONFIRMED,8.10363271,3.161,887.9,4861.0,15.289,2.11,4.574,0.732,687.0,39.3,0.047,0,0,0,0,0.9086797487842236,2.9483640559883693,1
K00825.02,K00825.02,Kepler-237 b,5252423,KOI,CONFIRMED,4.71510843,2.506,417.5,4861.0,15.289,1.46,4.574,0.732,823.0,21.3,0.258,0,0,0,0,0.6734916843499569,2.620656479819621,1
K00826.01,K00826.01,Kepler-694 b,5272878,KOI,CONFIRMED,6.365839713,2.9721,780.7,5776.0,15.09,2.44,4.554,0.849,914.0,70.8,0.524,0,0,0,0,0.8038556992180664,2.8924841793646876,1
K00827.01,K00827.01,,5283542,KOI,FALSE POSITIVE,5.97581754,3.065,962.4,6108.0,15.546,3.86,4.471,0.997,1047.0,50.3,0.941,0,0,1,0,0.7763973286699768,2.9833556143317885,0
K00839.01,K00839.01,,5649215,KOI,FALSE POSITIVE,2.446737317,4.7211,1177.9,5764.0,15.021,26.25,4.548,0.863,1261.0,110.2,1.241,0,0,1,1,0.3885873457714417,3.0711084217824496,0
K00840.01,K00840.01,Kepler-695 b,5651104,KOI,CONFIRMED,3.04033046,1.8411,10859.0,5035.0,15.028,8.99,4.519,0.791,1021.0,568.2,0.736,0,0,0,0,0.482920790567512,4.035789833127757,1
K00841.01,K00841.01,Kepler-27 b,5792202,KOI,CONFIRMED,15.33528675,3.897,3081.4,5251.0,15.855,5.0,4.581,0.817,610.0,86.6,0.773,0,0,0,0,1.1856919011387435,3.488748078231586,1
K00117.04,K00117.04,Kepler-107 d,10875245,KOI,CONFIRMED,7.95825328,4.377,50.0,5847.0,12.487,1.06,4.191,1.402,1074.0,14.7,0.706,0,0,0,0,0.9008177569209442,1.6989700043360187,1
K00841.02,K00841.02,Kepler-27 c,5792202,KOI,CONFIRMED,31.33046135,5.176,5073.8,5251.0,15.855,6.5,4.581,0.817,481.0,117.2,0.798,0,0,0,0,1.4959667900391909,3.705333344121765,1
K00831.01,K00831.01,,5370302,KOI,FALSE POSITIVE,3.9043425,3.831,16228.0,5810.0,15.016,12.28,4.526,0.898,1104.0,323.4,0.709,0,1,0,0,0.5915479082097301,4.2102649990322885,0
K00832.01,K00832.01,,5372966,KOI,FALSE POSITIVE,9.286358079,3.49949,44791.0,5670.0,15.365,17.61,4.523,0.821,796.0,1671.1,0.377,0,1,0,0,0.9678454259094688,4.651190758574044,0
K00833.01,K00833.01,,5376067,KOI,FALSE POSITIVE,3.951405455,2.1862,2453.9,6046.0,15.446,31.44,4.539,0.869,1133.0,117.2,1.276,0,1,0,0,0.5967515950660794,3.389856860618742,0
K00834.01,K00834.01,Kepler-238 e,5436502,KOI,CONFIRMED,23.65369415,8.2183,3341.8,5739.0,15.084,7.89,4.191,1.384,731.0,266.3,0.008,0,0,0,0,1.3738989769416121,3.5239804546849927,1
K00834.02,K00834.02,Kepler-238 d,5436502,KOI,CONFIRMED,13.23352214,6.7372,504.6,5739.0,15.084,3.06,4.191,1.384,888.0,49.1,0.014,0,0,0,0,1.1216754482985056,2.702947246181556,1
K00834.03,K00834.03,Kepler-238 c,5436502,KOI,CONFIRMED,6.15560285,4.9843,285.0,5739.0,15.084,2.32,4.191,1.384,1146.0,35.1,0.235,0,0,0,0,0.789270592053294,2.45484486000851,1
K00834.04,K00834.04,Kepler-238 b,5436502,KOI,CONFIRMED,2.090811305,3.388,115.9,5739.0,15.084,1.62,4.191,1.384,1642.0,19.9,0.746,0,0,0,0,0.32031483965885077,2.064083435963596,1
K00117.03,K00117.03,Kepler-107 b,10875245,KOI,CONFIRMED,3.180027898,3.5797,120.3,5847.0,12.487,1.53,4.191,1.402,1458.0,50.4,0.196,0,0,0,0,0.5024309300140899,2.0802656273398448,1
K00834.05,K00834.05,Kepler-238 f,5436502,KOI,CONFIRMED,50.4467417,7.159,370.3,5739.0,15.084,2.67,4.191,1.384,568.0,19.4,0.379,0,0,0,0,1.702833120872076,2.5685537120494426,1
K00835.01,K00835.01,Kepler-239 b,5456651,KOI,CONFIRMED,11.76307164,2.9076,1037.3,4959.0,15.208,2.35,4.603,0.756,616.0,48.9,0.048,0,0,0,0,1.0705207419881546,3.0159043778955534,1
K00835.02,K00835.02,Kepler-239 c,5456651,KOI,CONFIRMED,56.2279271,3.57,862.7,4959.0,15.208,2.37,4.603,0.756,366.0,20.9,0.7,0,0,0,0,1.7499520730945775,2.9358597980378804,1
K00836.01,K00836.01,,5481416,KOI,FALSE POSITIVE,2.384052875,3.0918,1268.1,4794.0,15.836,17.06,4.58,0.701,1010.0,50.5,1.178,0,1,1,1,0.37731588322679,3.103153502548681,0
K00837.01,K00837.01,Kepler-240 c,5531576,KOI,CONFIRMED,7.953547,2.6312,875.4,4768.0,15.66,2.25,4.536,0.779,696.0,38.4,0.3,0,0,0,0,0.9005608517992199,2.9422065422770953,1
K00837.02,K00837.02,Kepler-240 b,5531576,KOI,CONFIRMED,4.14451656,2.3421,391.8,4768.0,15.66,1.48,4.536,0.779,864.0,22.8,0.004,0,0,0,0,0.6174738792604667,2.5930644316587177,1
K00838.01,K00838.01,,5534814,KOI,FALSE POSITIVE,4.859386384,2.2757,6044.3,6072.0,15.311,38.33,4.47,0.988,1114.0,269.7,1.259,0,1,0,0,0.6865814324582744,3.7813460117740663,0
K00850.01,K00850.01,Kepler-702 b,6291653,KOI,CONFIRMED,10.526294577,2.5211,9768.0,5386.0,15.305,8.24,4.553,0.793,713.0,482.3,0.644,0,0,0,0,1.022275519526545,3.989805650936826,1
K00851.01,K00851.01,Kepler-703 b,6392727,KOI,CONFIRMED,4.583520948,2.7055,3812.1,5815.0,15.287,5.39,4.54,0.877,1038.0,99.5,0.045,0,0,0,0,0.6611992205404766,3.5811642846416714,1
K00852.01,K00852.01,Kepler-704 b,6422070,KOI,CONFIRMED,3.76181843,3.5176,510.6,5653.0,15.257,2.66,4.472,0.949,1121.0,35.9,0.926,0,0,0,0,0.5753978298235907,2.7080808104682315,1
K00853.01,K00853.01,Kepler-242 b,6428700,KOI,CONFIRMED,8.20396958,2.9667,1024.4,5015.0,15.376,3.01,4.499,0.826,742.0,54.4,0.823,0,0,0,0,0.914024041352273,3.010469569796392,1
K00853.02,K00853.02,Kepler-242 c,6428700,KOI,CONFIRMED,14.49645186,4.016,647.5,5015.0,15.376,3.01,4.499,0.826,613.0,25.7,0.97,0,0,0,0,1.1612617176703564,2.8112397727532894,1
K00841.03,K00841.03,Kepler-27 d,5792202,KOI,CONFIRMED,6.54626149,2.75,655.9,5251.0,15.855,2.19,4.581,0.817,810.0,24.8,0.644,0,0,0,0,0.8159933491840075,2.816837630902035,1
K00842.01,K00842.01,Kepler-241 b,5794379,KOI,CONFIRMED,12.71809866,3.0957,1149.4,4702.0,15.389,2.31,4.592,0.686,562.0,52.7,0.427,0,0,0,0,1.1044221896778974,3.060471192797679,1
K00842.02,K00842.02,Kepler-241 c,5794379,KOI,CONFIRMED,36.06588163,4.3246,1563.8,4702.0,15.389,2.64,4.592,0.686,397.0,51.7,0.26,0,0,0,0,1.557096552978718,3.194181208793847,1
K00843.01,K00843.01,Kepler-696 b,5881688,KOI,CONFIRMED,4.190425659,2.8589,2877.4,6073.0,15.27,6.21,4.392,1.135,1234.0,240.6,0.458,0,0,0,0,0.6222581403805063,3.4590002392686943,1
K00844.01,K00844.01,Kepler-697 b,6022556,KOI,CONFIRMED,3.709870784,3.0694,2020.3,5727.0,15.581,4.35,4.463,0.978,1151.0,116.1,0.023,0,0,0,0,0.5693587832611207,3.3054158638380353,1
K00845.01,K00845.01,Kepler-698 b,6032497,KOI,CONFIRMED,16.3297527,6.271,1187.5,5878.0,15.447,3.75,4.444,0.987,727.0,74.6,0.791,0,0,0,0,1.212979607771658,3.0746336182969043,1
K00846.01,K00846.01,Kepler-699 b,6061119,KOI,CONFIRMED,27.807566216,4.21587,25391.0,5862.0,15.482,13.84,4.584,0.785,554.0,748.1,0.782,0,0,0,0,1.4441629800466607,4.4046798054790655,1
K00847.01,K00847.01,Kepler-700 b,6191521,KOI,CONFIRMED,80.8723469,11.195,3604.6,5510.0,15.201,7.59,4.222,1.238,452.0,160.9,0.527,0,0,0,0,1.9078000464360803,3.5568570783672158,1
K00848.01,K00848.01,,6267425,KOI,FALSE POSITIVE,3.166465862,2.9381,4357.2,4968.0,15.999,26.82,4.575,0.704,954.0,122.1,1.266,0,1,1,0,0.5005748102142952,3.6392074949605173,0
K00118.01,K00118.01,Kepler-467 b,3531558,KOI,CONFIRMED,24.99324319,5.9409,269.6,5718.0,12.377,2.29,4.181,1.317,712.0,62.0,0.686,0,0,0,0,1.3978226149952568,2.4307198878632823,1
K00849.01,K00849.01,Kepler-701 b,6276477,KOI,CONFIRMED,10.35533116,3.1775,750.6,5501.0,15.018,2.47,4.462,0.918,777.0,49.2,0.029,0,0,0,0,1.015163992042695,2.8754085600770636,1
K00867.01,K00867.01,Kepler-709 b,6863998,KOI,CONFIRMED,16.08518937,3.984,1442.4,5239.0,15.219,3.68,4.523,0.826,613.0,62.6,0.867,0,0,0,0,1.2064261781917913,3.1590857137143455,1
K00868.01,K00868.01,,6867155,KOI,CANDIDATE,235.9986399,8.2284,20715.0,4245.0,15.172,10.59,4.627,0.657,188.0,271.8,0.778,0,0,0,0,2.3729095000649076,4.316284937634313,1
K00869.01,K00869.01,Kepler-245 b,6948054,KOI,CONFIRMED,7.49018305,2.7297,1123.6,5103.0,15.599,2.56,4.562,0.787,753.0,53.0,0.02,0,0,0,0,0.8744924314022031,3.0506117305295404,1
K00869.02,K00869.02,Kepler-245 d,6948054,KOI,CONFIRMED,36.2761238,4.7865,1572.6,5103.0,15.599,3.03,4.562,0.787,445.0,45.5,0.035,0,0,0,0,1.5596208753504037,3.196618271330244,1
K00869.03,K00869.03,Kepler-245 c,6948054,KOI,CONFIRMED,17.46087931,2.2641,812.4,5103.0,15.599,2.32,4.562,0.787,568.0,22.6,0.594,0,0,0,0,1.2420661104958517,2.9097699147327694,1
K00854.01,K00854.01,Kepler-705 b,6435936,KOI,CONFIRMED,56.0560754,4.685,1626.0,3593.0,15.849,1.94,4.757,0.491,233.0,27.4,0.018,0,0,0,0,1.7486226886474627,3.2111205412580492,1
K00855.01,K00855.01,Kepler-706 b,6522242,KOI,CONFIRMED,41.408316686,5.0264,22839.0,5522.0,15.196,11.38,4.586,0.747,453.0,907.8,0.377,0,0,0,0,1.6170875760990802,4.358677084512974,1
K00856.01,K00856.01,,6526710,KOI,CANDIDATE,39.74893077,7.3051,15179.0,6122.0,15.344,14.21,4.487,0.964,552.0,561.1,0.881,0,0,0,0,1.5993254508054606,4.1812431609674094,1
K00857.01,K00857.01,Kepler-243 b,6587280,KOI,CONFIRMED,5.715425977,2.5242,908.1,5237.0,15.086,2.47,4.572,0.826,850.0,59.4,0.348,0,0,0,0,0.7570486043841859,2.9581336756762355,1
K00119.01,K00119.01,Kepler-108 b,9471974,KOI,CONFIRMED,49.18394185,11.3364,1646.2,5626.0,12.654,8.2,3.907,2.057,669.0,355.7,0.035,0,0,0,0,1.691823332355129,3.21648259735246,1
K00857.02,K00857.02,Kepler-243 c,6587280,KOI,CONFIRMED,20.0261412,1.611,421.2,5237.0,15.086,2.28,4.572,0.826,559.0,10.7,0.957,0,0,0,0,1.301597273956824,2.624488362513449,1
K00858.01,K00858.01,,6599919,KOI,CANDIDATE,13.61014819,2.594,5732.9,5697.0,15.06,19.02,4.46,0.903,733.0,184.1,1.081,0,0,0,0,1.133862853913761,3.7583743663644253,1
K00859.01,K00859.01,,6675056,KOI,FALSE POSITIVE,10.44331991,2.743,1159.8,4947.0,15.546,2.66,4.516,0.802,667.0,51.7,0.23,0,1,1,1,1.0188385819414865,3.0643831044121965,0
K00861.01,K00861.01,Kepler-707 b,6685526,KOI,CONFIRMED,2.237489571,1.8119,315.8,5265.0,15.001,1.41,4.58,0.81,1160.0,30.7,0.128,0,0,0,0,0.34976101973422563,2.499412125672275,1
K00862.01,K00862.01,,6756669,KOI,FALSE POSITIVE,5.851520671,3.11058,33004.0,5532.0,15.33,14.62,4.53,0.806,901.0,1630.4,0.211,0,1,0,0,0.7672687435527891,4.518566578443118,0
K00863.01,K00863.01,Kepler-708 b,6784235,KOI,CONFIRMED,3.167893418,2.1814,781.2,5895.0,15.533,2.62,4.503,0.94,1221.0,64.8,0.026,0,0,0,0,0.500770561568615,2.892762234615817,1
K00864.01,K00864.01,Kepler-244 b,6849310,KOI,CONFIRMED,4.311780262,2.7251,1154.0,5527.0,15.604,3.11,4.484,0.927,1038.0,86.1,0.196,0,0,0,0,0.6346566201210496,3.0622058088197126,1
K00864.02,K00864.02,Kepler-244 d,6849310,KOI,CONFIRMED,20.0504494,4.556,840.9,5527.0,15.604,2.69,4.484,0.927,622.0,37.8,0.383,0,0,0,0,1.302124111108466,2.9247443524799484,1
K00864.03,K00864.03,Kepler-244 c,6849310,KOI,CONFIRMED,9.76734503,1.6585,569.1,5527.0,15.604,2.67,4.484,0.927,791.0,21.1,0.9,0,0,0,0,0.9897765293772649,2.755188585608325,1
K00865.01,K00865.01,,6862328,KOI,CANDIDATE,119.0207044,8.1405,7430.5,5453.0,15.085,8.98,4.342,1.062,366.0,223.5,0.076,0,0,0,0,2.075622516220557,3.8710180385162745,1
K00119.02,K00119.02,Kepler-108 c,9471974,KOI,CONFIRMED,190.3200468,15.284,1141.7,5626.0,12.654,7.78,3.907,2.057,426.0,139.3,0.812,0,0,0,0,2.2794845358229217,3.0575520010545327,1
K00866.01,K00866.01,,6862603,KOI,FALSE POSITIVE,2.861159894,1.8832,1014.3,6126.0,15.618,4.37,4.458,1.021,1355.0,58.3,0.965,0,1,1,0,0.45654212873903377,3.0061664254854312,0
K00880.01,K00880.01,Kepler-82 b,7366258,KOI,CONFIRMED,26.44439337,3.9783,1843.5,5427.0,15.158,3.91,4.463,0.929,562.0,88.0,0.03,0,0,0,0,1.422333608825854,3.2656431419421352,1
K00880.02,K00880.02,Kepler-82 c,7366258,KOI,CONFIRMED,51.53997972,6.3994,3644.3,5427.0,15.158,5.51,4.463,0.929,450.0,155.5,0.183,0,0,0,0,1.7121442433283158,3.561614121040185,1
K00880.03,K00880.03,Kepler-82 e,7366258,KOI,CONFIRMED,5.902245782,2.9003,702.3,5427.0,15.158,2.43,4.463,0.929,926.0,59.3,0.209,0,0,0,0,0.7710172904814336,2.846522668416287,1
K00880.04,K00880.04,Kepler-82 d,7366258,KOI,CONFIRMED,2.382951591,1.8876,391.6,5427.0,15.158,1.86,4.463,0.929,1253.0,41.4,0.479,0,0,0,0,0.37711521986424085,2.5928426831311002,1
K00881.01,K00881.01,Kepler-712 b,7373451,KOI,CONFIRMED,21.02250608,4.1072,1772.5,5067.0,15.859,3.07,4.585,0.75,521.0,62.4,0.036,0,0,0,0,1.322684486755985,3.248586243855104,1
K00869.04,K00869.04,Kepler-245 e,6948054,KOI,CONFIRMED,3.219814777,2.0642,488.2,5103.0,15.599,1.69,4.562,0.787,998.0,30.5,0.06,0,0,0,0,0.507830889198778,2.6885977750811696,1
K00870.01,K00870.01,Kepler-28 b,6949607,KOI,CONFIRMED,5.912273234,2.3254,961.4,4072.0,15.036,1.73,4.696,0.57,585.0,62.8,0.17,0,0,0,0,0.7717544966446201,2.982904117792628,1
K00870.02,K00870.02,Kepler-28 c,6949607,KOI,CONFIRMED,8.98581901,2.8606,881.3,4072.0,15.036,1.65,4.696,0.57,509.0,51.8,0.008,0,0,0,0,0.9535576669000208,2.9451237701221196,1
K00871.01,K00871.01,,7031517,KOI,CANDIDATE,12.940668656,2.4845,42450.0,5875.0,15.215,22.94,4.572,0.809,723.0,307.5,0.897,0,0,0,0,1.1119567172993363,4.627877694579971,1
K00120.01,K00120.01,,11869052,KOI,FALSE POSITIVE,20.5452375,2.517,218.5,5670.0,12.003,2.41,4.206,1.264,742.0,18.5,0.95,0,1,0,0,1.3127111660088553,2.3394514413064407,0
K00872.01,K00872.01,Kepler-46 b,7109675,KOI,CONFIRMED,33.60123371,4.4056,7425.9,5149.0,15.262,8.46,4.447,0.93,495.0,247.9,0.67,0,0,0,0,1.526355223330588,3.8707490965544804,1
K00872.02,K00872.02,Kepler-46 d,7109675,KOI,CONFIRMED,6.76652928,2.9004,450.7,5149.0,15.262,1.97,4.447,0.93,845.0,29.2,0.429,0,0,0,0,0.8303659654284848,2.6538875580709775,1
K00873.01,K00873.01,Kepler-710 b,7118364,KOI,CONFIRMED,4.347288783,2.1024,451.6,5754.0,15.024,2.36,4.345,1.122,1174.0,39.7,0.025,0,0,0,0,0.6382184905928754,2.6547539332529304,1
K00874.01,K00874.01,Kepler-246 b,7134976,KOI,CONFIRMED,4.601811819,2.2607,755.9,4986.0,15.024,2.35,4.496,0.833,896.0,60.8,0.567,0,0,0,0,0.6629288551755455,2.878464345341469,1
K00874.02,K00874.02,Kepler-246 c,7134976,KOI,CONFIRMED,11.18719905,3.252,353.6,4986.0,15.024,1.55,4.496,0.833,667.0,21.9,0.387,0,0,0,0,1.0487213654026433,2.5485122563410356,1
K00875.01,K00875.01,Kepler-1729 b,7135852,KOI,CONFIRMED,4.220965778,3.0854,2260.0,3837.0,15.692,2.62,4.747,0.517,595.0,157.8,0.705,0,0,0,0,0.6254118310726718,3.3541084391474008,1
K00876.01,K00876.01,,7270230,KOI,FALSE POSITIVE,6.998099523,2.0488,20285.0,5612.0,15.877,588.66,4.566,0.829,853.0,192.3,7.361,0,1,0,0,0.8449801144804657,4.307175012040345,0
K00877.01,K00877.01,Kepler-81 b,7287995,KOI,CONFIRMED,5.95489993,2.3892,1410.7,4261.0,15.019,2.33,4.641,0.633,635.0,87.2,0.327,0,0,0,0,0.7748744677140161,3.149434666343169,1
K00877.02,K00877.02,Kepler-81 c,7287995,KOI,CONFIRMED,12.03987488,2.7363,1250.6,4261.0,15.019,2.18,4.641,0.633,502.0,57.6,0.286,0,0,0,0,1.0806219736985563,3.0971184243446497,1
K00877.03,K00877.03,Kepler-81 d,7287995,KOI,CONFIRMED,20.83762895,2.3734,439.0,4261.0,15.019,1.42,4.641,0.633,418.0,14.9,0.706,0,0,0,0,1.3188483003993567,2.6424645202421213,1
K00121.01,K00121.01,,3247396,KOI,FALSE POSITIVE,8.8111022,5.0683,401.1,6200.0,12.759,63.66,3.8,2.404,1399.0,76.8,1.223,0,1,1,1,0.9450302386546338,2.6032526619816467,0
K00878.01,K00878.01,Kepler-711 b,7303253,KOI,CONFIRMED,23.58917143,5.073,1200.7,4919.0,15.316,3.16,4.566,0.721,487.0,53.3,0.926,0,0,0,0,1.3727126865533128,3.0794345106337437,1
K00123.01,K00123.01,Kepler-109 b,5094751,KOI,CONFIRMED,6.481633073,3.784,298.5,5945.0,12.365,2.54,4.213,1.302,1145.0,125.6,0.833,0,0,0,0,0.8116844418640679,2.4749443354653877,1
K00892.01,K00892.01,Kepler-716 b,7678434,KOI,CONFIRMED,10.37168928,3.035,1254.9,5121.0,15.193,3.2,4.457,0.888,720.0,64.5,0.537,0,0,0,0,1.015849497491572,3.098609119300293,1
K00892.02,K00892.02,Kepler-716 c,7678434,KOI,CONFIRMED,3.96996298,1.1757,299.2,5121.0,15.193,1.78,4.457,0.888,992.0,15.0,0.836,0,0,0,0,0.5987864569755378,2.4759615891924236,1
K00893.01,K00893.01,Kepler-717 b,7685981,KOI,CONFIRMED,4.40841331,5.012,549.4,6007.0,15.662,2.66,4.457,0.961,1139.0,45.1,0.899,0,0,0,0,0.6442823049539009,2.739888655084543,1
K00894.01,K00894.01,,7708215,KOI,FALSE POSITIVE,7.9426176,6.703,1590.7,5811.0,15.26,4.68,4.521,0.926,878.0,60.4,0.942,0,1,1,1,0.8999636537985833,3.201588281073519,0
K00881.02,K00881.02,Kepler-712 c,7373451,KOI,CONFIRMED,226.8904775,7.558,3136.4,5067.0,15.859,4.53,4.585,0.75,236.0,46.8,0.731,0,0,0,0,2.3558162691066777,3.4964314451842,1
K00882.01,K00882.01,,7377033,KOI,FALSE POSITIVE,1.956811408,2.1958,24905.0,5209.0,15.533,21.58,4.657,0.603,1109.0,125.4,1.091,0,1,0,0,0.29154897158969983,4.396286546068402,0
K00883.01,K00883.01,,7380537,KOI,CANDIDATE,2.688899233,2.11275,37492.0,4820.0,15.766,12.04,4.667,0.639,929.0,1011.6,0.001,0,0,0,0,0.42957452726158624,4.573938608354228,1
K00884.01,K00884.01,Kepler-247 c,7434875,KOI,CONFIRMED,9.439459486,2.8979,3036.1,5097.0,15.067,4.16,4.597,0.779,686.0,175.2,0.049,0,0,0,0,0.9749471268226172,3.4823160718126935,1
K00122.01,K00122.01,Kepler-95 b,8349582,KOI,CONFIRMED,11.523067458,3.8757,507.3,5644.0,12.346,3.13,4.162,1.411,927.0,142.0,0.0,0,0,0,0,1.061568104326165,2.7052648623174043,1
K00884.02,K00884.02,Kepler-247 d,7434875,KOI,CONFIRMED,20.47748843,2.8364,1382.4,5097.0,15.067,2.92,4.597,0.779,530.0,52.7,0.497,0,0,0,0,1.3112766892237024,3.140633725134818,1
K00884.03,K00884.03,Kepler-247 b,7434875,KOI,CONFIRMED,3.336123113,1.9616,516.3,5097.0,15.067,1.74,4.597,0.779,970.0,41.6,0.252,0,0,0,0,0.52324206903704,2.7129021250472225,1
K00886.01,K00886.01,Kepler-54 b,7455287,KOI,CONFIRMED,8.01078456,2.312,1333.6,3713.0,15.847,1.72,4.779,0.47,453.0,48.5,0.192,0,0,0,0,0.9036750520883539,3.125025586819949,1
K00886.02,K00886.02,Kepler-54 c,7455287,KOI,CONFIRMED,12.07134205,4.3224,759.2,3713.0,15.847,1.29,4.779,0.47,395.0,31.0,0.014,0,0,0,0,1.0817555561378545,2.880356199419236,1
K00886.03,K00886.03,Kepler-54 d,7455287,KOI,CONFIRMED,20.99587872,2.6333,767.3,3713.0,15.847,1.3,4.779,0.47,328.0,18.2,0.228,0,0,0,0,1.3221340554569865,2.8849651982007325,1
K00887.01,K00887.01,Kepler-713 b,7458762,KOI,CONFIRMED,7.41113177,2.5242,620.5,5849.0,15.031,2.45,4.517,0.919,905.0,50.4,0.712,0,0,0,0,0.8698845350958219,2.7927417858347487,1
K00888.01,K00888.01,,7552344,KOI,FALSE POSITIVE,1.000747038,0.9967,1823.5,5472.0,15.419,4.14,4.499,0.79,1620.0,147.4,0.908,0,1,0,0,0.0003243133590472399,3.2609057676498,0
K00889.01,K00889.01,Kepler-75 b,757450,KOI,CONFIRMED,8.884922995,2.07004,16053.0,5332.0,15.264,10.51,4.5,0.843,770.0,388.2,0.069,0,0,0,0,0.9486536681580336,4.2055562056939175,1
K00890.01,K00890.01,Kepler-714 b,7585481,KOI,CONFIRMED,8.09888906,4.20241,6911.1,6214.0,15.261,8.95,4.442,1.076,986.0,435.9,0.018,0,0,0,0,0.908425449964918,3.839547177028293,1
K00891.01,K00891.01,Kepler-715 b,7663691,KOI,CONFIRMED,10.00653012,5.344,936.1,6063.0,15.063,3.52,4.47,1.001,876.0,71.9,0.862,0,0,0,0,1.0002835069515672,2.971322245242813,1
K00012.01,K00012.01,Kepler-448 b,5812701,KOI,CONFIRMED,17.855221681,7.41287,9065.2,6823.0,11.353,13.16,4.308,1.367,911.0,915.7,0.075,0,0,0,0,1.2517652465331353,3.957377390112522,1
K00901.01,K00901.01,,8013419,KOI,CANDIDATE,12.732624065,2.2083,6465.7,3950.0,15.75,4.87,4.721,0.541,432.0,210.5,0.811,0,0,0,0,1.104917916576658,3.8106155500486385,1
K00902.01,K00902.01,,8018547,KOI,CANDIDATE,83.92494032,6.7904,7958.7,3960.0,15.754,4.78,4.746,0.509,226.0,182.1,0.658,0,0,0,0,1.9238910410883088,3.9008421344544573,1
K00903.01,K00903.01,Kepler-719 b,8039892,KOI,CONFIRMED,5.007316661,4.2362,6932.3,5865.0,15.813,6.96,4.563,0.827,998.0,431.4,0.344,0,0,0,0,0.6996050569024748,3.8408773488378074,1
K00904.01,K00904.01,Kepler-55 d,8150320,KOI,CONFIRMED,2.211116989,1.6485,724.2,4500.0,15.791,1.85,4.656,0.646,931.0,42.6,0.69,0,0,0,0,0.3446117214719823,2.859858520480993,1
K00904.02,K00904.02,Kepler-55 b,8150320,KOI,CONFIRMED,27.9541337,3.95,942.5,4500.0,15.791,1.9,4.656,0.646,400.0,25.4,0.063,0,0,0,0,1.4464460379955397,2.9742813588778305,1
K00124.01,K00124.01,Kepler-110 b,11086270,KOI,CONFIRMED,12.69104387,3.7727,252.1,5869.0,12.935,2.57,4.024,1.626,1008.0,60.2,0.008,0,0,0,0,1.1034973453678216,2.401572845676446,1
K00895.01,K00895.01,,7767559,KOI,FALSE POSITIVE,4.409409243,3.8636,12861.0,5600.0,15.403,10.95,4.368,0.975,1101.0,85.8,0.028,0,1,0,0,0.6443804081319779,4.109274738230295,0
K00896.01,K00896.01,Kepler-248 c,7825899,KOI,CONFIRMED,16.23947096,4.0374,2590.7,5191.0,15.258,4.14,4.564,0.837,598.0,123.8,0.043,0,0,0,0,1.2105718769436327,3.4134171251093686,1
K00896.02,K00896.02,Kepler-248 b,7825899,KOI,CONFIRMED,6.308201629,2.9785,1328.5,5191.0,15.258,2.96,4.564,0.837,819.0,86.2,0.03,0,0,0,0,0.7999055662298893,3.1233615587462964,1
K00897.01,K00897.01,Kepler-718 b,7849854,KOI,CONFIRMED,2.052349884,2.0778,14281.0,5855.0,15.257,13.12,4.393,1.08,1497.0,1072.1,0.437,0,0,0,0,0.31225140114608724,4.154758619154177,1
K00898.01,K00898.01,Kepler-83 b,7870390,KOI,CONFIRMED,9.7704486,2.4517,1897.8,3906.0,15.777,2.23,4.73,0.509,460.0,58.0,0.09,0,0,0,0,0.9899145043566371,3.2782504422993664,1
K00898.02,K00898.02,Kepler-83 d,7870390,KOI,CONFIRMED,5.169804269,2.153,1037.4,3906.0,15.777,1.66,4.73,0.509,569.0,41.4,0.351,0,0,0,0,0.7134741008304265,3.015946243657566,1
K00123.02,K00123.02,Kepler-109 c,5094751,KOI,CONFIRMED,21.22261195,6.5093,366.0,5945.0,12.365,2.48,4.213,1.302,771.0,114.9,0.02,0,0,0,0,1.3267988331781568,2.5634810853944106,1
K00898.03,K00898.03,Kepler-83 c,7870390,KOI,CONFIRMED,20.09017037,4.154,1432.1,3906.0,15.777,2.25,4.73,0.509,362.0,36.9,0.886,0,0,0,0,1.302983619696838,3.155973344739902,1
K00899.01,K00899.01,Kepler-249 c,7907423,KOI,CONFIRMED,7.11373257,2.1764,807.6,3561.0,15.234,1.16,4.855,0.411,429.0,44.4,0.334,0,0,0,0,0.8520975345134689,2.9071963102716016,1
K00899.02,K00899.02,Kepler-249 b,7907423,KOI,CONFIRMED,3.306551643,1.8177,509.2,3561.0,15.234,0.91,4.855,0.411,554.0,37.8,0.001,0,0,0,0,0.5193753100718412,2.706888394981618,1
